load_zone	timestamp	ZoneTotalCentralDispatch	ZoneTotalDistributedDispatch	zone_demand_mw
West	2018042622	9927.8	0	9927.8
West	2018042623	9231.04	0	9231.04
West	2018042700	8657.24	0	8657.24
West	2018042701	8233.88	0	8233.88
West	2018042702	7957.18	0	7957.18
West	2018042703	7800.68	0	7800.68
West	2018042704	7797.63	0	7797.63
West	2018042705	7963.48	0	7963.48
West	2018042706	8083.66	0	8083.66
West	2018042707	8626.43	0	8626.43
West	2018042708	9352.55	0	9352.55
West	2018042709	10167.4	0	10167.4
West	2018042710	11099.8	0	11099.8
West	2018042711	11985.2	0	11985.2
West	2018042712	12872.7	0	12872.7
West	2018042713	13563.6	0	13563.6
West	2018042714	14108.8	0	14108.8
West	2018042715	14363.7	0	14363.7
West	2018042716	14389.9	0	14389.9
West	2018042717	14237.2	0	14237.2
West	2018042718	13680.9	0	13680.9
West	2018042719	13348.4	0	13348.4
West	2018042720	12746	0	12746
West	2018042721	11624.8	0	11624.8
West	2018042722	10367.7	0	10367.7
West	2018042723	9390.1	0	9390.1
West	2018042800	8717.58	0	8717.58
West	2018042801	8222.59	0	8222.59
West	2018042802	7921.8	0	7921.8
West	2018042803	7851.11	0	7851.11
West	2018042804	8280.73	0	8280.73
West	2018042805	9223.6	0	9223.6
West	2018042806	9411.36	0	9411.36
West	2018042807	9639.75	0	9639.75
West	2018042808	10258.6	0	10258.6
West	2018042809	10960.2	0	10960.2
West	2018042810	11631.3	0	11631.3
West	2018042811	12221.5	0	12221.5
West	2018042812	12845.6	0	12845.6
West	2018042813	13453.5	0	13453.5
West	2018042814	14083.5	0	14083.5
West	2018042815	14515.4	0	14515.4
West	2018042816	14675.3	0	14675.3
West	2018042817	14404.6	0	14404.6
West	2018042818	13670.4	0	13670.4
West	2018042819	13172.5	0	13172.5
West	2018042820	12351.7	0	12351.7
West	2018042821	11012.7	0	11012.7
West	2018042822	9616.15	0	9616.15
West	2018042823	8562.7	0	8562.7
West	2018042900	7862.27	0	7862.27
West	2018042901	7439.62	0	7439.62
West	2018042902	7231.03	0	7231.03
West	2018042903	7235.54	0	7235.54
West	2018042904	7676.39	0	7676.39
West	2018042905	8697.46	0	8697.46
West	2018042906	8955.05	0	8955.05
West	2018042907	9056.6	0	9056.6
West	2018042908	9429.8	0	9429.8
West	2018042909	9941.74	0	9941.74
West	2018042910	10444.6	0	10444.6
West	2018042911	10927.9	0	10927.9
West	2018042912	11429.4	0	11429.4
West	2018042913	11880.8	0	11880.8
West	2018042914	12283.3	0	12283.3
West	2018042915	12564.2	0	12564.2
West	2018042916	12537.9	0	12537.9
West	2018042917	12157	0	12157
West	2018042918	11537	0	11537
West	2018042919	11444	0	11444
West	2018042920	10939.8	0	10939.8
West	2018042921	9845.89	0	9845.89
West	2018042922	8607.49	0	8607.49
West	2018042923	7716.65	0	7716.65
West	2018043000	7199.35	0	7199.35
West	2018043001	6857.45	0	6857.45
West	2018043002	6667.33	0	6667.33
West	2018043003	6661.69	0	6661.69
West	2018043004	7077.01	0	7077.01
West	2018043005	8063.14	0	8063.14
West	2018043006	8266.06	0	8266.06
West	2018043007	8303.37	0	8303.37
West	2018043008	8518.01	0	8518.01
West	2018043009	8749.78	0	8749.78
West	2018043010	8920.08	0	8920.08
West	2018043011	9084.99	0	9084.99
West	2018043012	9344.42	0	9344.42
West	2018043013	9604.61	0	9604.61
West	2018043014	9867.52	0	9867.52
West	2018043015	10142.8	0	10142.8
West	2018043016	10225.3	0	10225.3
West	2018043017	10113.6	0	10113.6
West	2018043018	9834.11	0	9834.11
West	2018043019	10014.2	0	10014.2
West	2018043020	9793.28	0	9793.28
West	2018043021	8929.32	0	8929.32
West	2018043022	7875.11	0	7875.11
West	2018043023	7078.86	0	7078.86
Northeast	2018040100	2682.98	0	2682.98
Northeast	2018040101	2656.27	0	2656.27
Northeast	2018040102	2636.16	0	2636.16
Northeast	2018040103	2649.25	0	2649.25
Northeast	2018040104	2719.79	0	2719.79
