GEN_TPS_1	GEN_TPS_2	DispatchGen
Pearsall_IC_Engine_Plant_C	4	0.0
Greenville_Powerlane_IC3	12	0.0
Channelview_Cogen_Plant	11	861.0
Midlothian_2	2	0.0
Renewable_Energy_Alternatives_CCS1	7	2.0
Morgan_Creek_3	7	0.0
South_Trent_Wind_Farm	11	98.2
Decker_Creek_G3	3	0.0
Pecos_Wind_(Woodward_1)	9	82.5
Stanton_Wind_Energy	7	120.0
Pasadena_Cogeneration	5	743.6
Panda_Temple_II_CTG2	11	0.0
Elbow_Creek_Wind	12	118.7
Capricorn_Ridge_Wind_4	12	112.5
ExTex_La_Porte_Power_Station_AirPro_3	9	0.0
B_M_Davis_1	11	330.0
Bobcat_Bluff_Wind	6	150.0
Lufkin_Biomass	9	0.0
Horse_Hollow_Wind_3	5	208.0
Leon_Creek_Peaking_3	2	46.0
Cedro_Hill_Wind_1	1	75.0
Sandow_U5	1	0.0
Inadale_Wind	11	196.6
Sam_Rayburn_GT_2	7	0.0
Miami_Wind_G1	4	144.3
Goldthwaite_Wind_1	1	148.6
Freeport_Energy_Center	11	63.4
Bayou_Cogen_Plant	7	165.6
Ingleside_Cogeneration	12	478.4
Panda_Sherman	8	0.0
Sweetwater_Wind_2A	11	0.0
W_A_Parish_5	3	0.0
San_Jacinto_SES_CTG_2	3	81.0
Gulf_Wind_I	12	141.6
Twin_Oaks_2	4	0.0
Webberville_Solar	3	26.7
Wolf_Ridge_Wind	5	112.5
Senate_Wind	4	150.0
Monticello_U3	5	0.0
Los_Vientos_Wind_III	12	200.0
Bull_Creek_Wind_Plant_U1	1	88.0
W_A_Parish_2	5	0.0
King_Mountain_Wind_SW	3	79.3
Ferguson_Replacement	12	509.8
Colorado_Bend_Energy_Center_1	8	233.0
Decker_Creek_G3	8	0.0
Panhandle_Wind_2_U1	10	94.2
Jack_County_Generation_Facility_1	10	0.0
Panda_Temple_II_CTG2	2	0.0
T_H_Wharton_GT_51	3	0.0
J_K_Spruce_1	10	0.0
Martin_Lake_3	2	0.0
Magic_Valley_Wind_(Redfish)_1A	3	99.8
B_M_Davis_1	12	330.0
R_W_Miller_2	3	0.0
Sandy_Creek_1	7	0.0
Cedro_Hill_Wind_2	11	75.0
Spinning_Spur_3_Wind_2	12	98.0
Cedro_Hill_Wind_1	6	75.0
T_H_Wharton_GT_55	9	0.0
Miami_Wind_G1	11	144.3
Panhandle_Wind_1_U1	2	109.2
Papalote_Creek_Wind_Farm_II	8	200.1
Freeport_Energy_Center	2	63.4
SunEdison_CPS3_Somerset_1_Solar	12	5.6
Leon_Creek_Peaking_2	7	0.0
Ingleside_Cogeneration	5	478.4
Spinning_Spur_3_Wind_1	6	96.0
Guadalupe_Generating_Station_1	2	986.0
Sand_Bluff_Wind_Farm	4	90.0
Green_Mountain_Wind_(Brazos)_U2	6	61.0
C_R_Wing_Cogen_Plant	2	0.0
Hidalgo_1	4	458.0
W_A_Parish_5	12	0.0
Wolf_Ridge_Wind	10	112.5
Decker_Creek_2	9	420.0
Stryker_Creek_1	6	0.0
Sweetwater_Wind_3A	4	0.0
Comanche_Peak_U2	7	365.123825
Sherbino_2_Wind	4	147.5
OCI_Alamo_1_Solar	7	39.2
R_W_Miller_4	6	0.0
Cedar_Bayou_2	1	749.0
Monticello_U3	12	0.0
Comanche_Peak_U1	12	1205.0
San_Antonio_Area_LFG	5	26.8
Sand_Bluff_Wind_Farm	7	90.0
SunEdison_Valley_Road_Solar	5	9.9
Bull_Creek_Wind_Plant_U1	8	88.0
Hays_Energy_Facility_1	11	882.0
King_Mountain_Wind_SW	10	79.3
Blue_Summit_Wind_5	10	9.0
OCI_Alamo_4_Solar_(Bracketville)	11	37.6
Panhandle_Wind_2_U1	3	94.2
Jack_County_Generation_Facility_1	1	0.0
Wolf_Hollow_Power_Proj_1	1	0.0
Panther_Creek_2	7	115.5
Jack_County_Generation_Facility_2	12	0.0
Forney_Energy_Center_1	2	0.0
Martin_Lake_3	5	0.0
Magic_Valley_Wind_(Redfish)_1A	10	99.8
Permian_Basin_5	6	0.0
Silas_Ray_9	6	0.0
Mesquite_Creek_Wind_2	10	105.6
Cedro_Hill_Wind_2	2	75.0
Lufkin_Biomass	7	0.0
Texas_Big_Spring_Wind_B	3	0.0
Sweetwater_Wind_1	11	0.0
Camp_Springs_Wind_2	6	120.0
Panhandle_Wind_1_U1	5	109.2
Papalote_Creek_Wind_Farm_II	1	200.1
Panda_Temple_1	11	0.0
T_H_Wharton_4	7	0.0
Coleto_Creek	7	0.0
Spinning_Spur_3_Wind_1	1	96.0
Miami_Wind_G2	11	144.3
Guadalupe_Generating_Station_1	9	986.0
C_R_Wing_Cogen_Plant	11	0.0
ExTex_La_Porte_Power_Station_AirPro_2	7	0.0
Fayette_Power_Project_1	2	0.0
Stryker_Creek_1	9	0.0
King_Mountain_Wind_SE	12	40.3
Bastrop_Energy_Center_1	4	533.0
Blue_Summit_Wind_5	9	9.0
Desert_Sky_Wind_Farm_2	6	76.5
Cedar_Bayou_2	8	749.0
Greens_Bayou_5	2	371.0
Sweetwater_Wind_4-4B	2	0.0
T_H_Wharton_GT_55	6	0.0
SunEdison_Valley_Road_Solar	12	9.9
Lone_Star_Wind_2_(Post_Oak)_U1	11	100.0
Panda_Temple_II_STG	8	0.0
South_Plains_Wind_2	2	98.0
Grandview_1_(Conway)_GV1A	9	107.4
Leon_Creek_Peaking_2	4	0.0
Hydro_LCRA_LZ	3	280.0
South_Plains_Wind_1	2	102.0
Nacogdoches_Power	5	0.0
W_A_Parish_8	5	0.0
Wolf_Hollow_Power_Proj_1	8	0.0
Winchester_Power_Park_1	10	0.0
Forney_Energy_Center_1	9	0.0
Martin_Lake_3	12	0.0
Comanche_Peak_U1	11	1205.0
Capricorn_Ridge_Wind_1	4	214.5
Colorado_Bend_Energy_Center_2	11	235.0
Panther_Creek_3	9	199.5
Texas_Big_Spring_Wind_B	12	0.0
Notrees_Wind_Farm_1	5	92.6
Powerlane_Plant_3	11	0.0
Panhandle_Wind_1_U1	12	109.2
Los_Vientos_Wind_I	1	200.1
Webberville_Solar	12	26.7
T_H_Wharton_4	12	0.0
T_H_Wharton_GT_51	8	0.0
W_A_Parish_Petra_Nova	10	0.0
T_H_Wharton_G_1	1	0.0
Shannon_Wind	10	200.0
C_R_Wing_Cogen_Plant	12	0.0
Leon_Creek_Peaking_4	8	46.0
Silver_Star_Wind	10	60.0
Greens_Bayou_84	1	0.0
Powerlane_Plant_1	11	0.0
Goat_Wind	7	80.0
King_Mountain_Wind_SE	11	40.3
Dansby_1	7	0.0
Mesquite_Creek_Wind_1	5	105.6
Arthur_Von_Rosenberg_1	4	458.0
Loraine_Windpark_I	8	49.5
Greens_Bayou_82	6	0.0
Sand_Bluff_Wind_Farm	6	90.0
Loraine_Windpark_III	2	25.5
Panhandle_Wind_2_U2	4	96.6
Greens_Bayou_81	1	0.0
Twin_Oaks_1	8	0.0
Brazos_Valley_1	2	602.0
Turkey_Track_Wind_Energy_Center	9	0.0
Acacia_Solar	1	0.0
San_Jacinto_SES_CTG_1	9	81.0
Winchester_Power_Park_1	5	0.0
Loraine_Windpark_IV	9	24.0
Capricorn_Ridge_Wind_2	7	186.0
Webberville_Solar	6	26.7
Green_Pastures_Wind_2	5	150.0
W_A_Parish_7	5	0.0
Decker_Creek_G4	6	0.0
Blue_Summit_Wind_5	8	9.0
Tenaska_Kiamichi_Station_2	9	0.0
T_H_Wharton_GT_51	2	0.0
Los_Vientos_Wind_I	8	200.1
Panda_Temple_1	5	0.0
Hydro_West_LZ	12	0.0
Sweetwater_Wind_3B	10	0.0
Coleto_Creek	9	0.0
Forney_Energy_Center_2	1	0.0
W_A_Parish_Petra_Nova	1	0.0
Handley_5	4	0.0
Champion_Wind_Farm	9	126.5
Ray_Olinger_1	3	0.0
Leon_Creek_Peaking_4	7	46.0
Greens_Bayou_82	11	0.0
Keechi_Wind_138_KV_Joplin	2	110.0
Silver_Star_Wind	3	60.0
Fayette_Power_Project_1	12	0.0
DeCordova_2	9	0.0
Goat_Wind	12	80.0
King_Mountain_Wind_SE	2	40.3
Los_Vientos_Wind_II	3	201.6
Ennis_Power_Station_1	3	0.0
Loraine_Windpark_IV	2	24.0
TSTC_West_Texas_Wind	8	0.0
Goat_Wind_2	2	69.6
Loraine_Windpark_I	1	49.5
Wise_County_Power_LP	6	0.0
Sand_Hill_Energy_Center_5a	6	0.0
Lone_Star_Wind_1_(Mesquite)	7	200.0
Hereford_Wind_V	11	100.0
Panhandle_Wind_2_U2	11	96.6
Pearsall_1	2	19.0
Monticello_U2	6	0.0
Pecos_Wind_(Woodward_2)	5	77.2
South_Plains_Wind_1	12	102.0
O_W_Sommers_1	7	420.0
McAdoo_Wind_Farm	6	150.0
Sand_Hill_Energy_Center_GT_2	5	0.0
Permian_Basin_5	2	0.0
San_Jacinto_SES_CTG_1	2	81.0
Lone_Star_Wind_2_(Post_Oak)_U2	6	100.0
T_H_Wharton_GT_55	5	0.0
R_W_Miller_3	10	0.0
Colorado_Bend_Energy_Center_2	5	235.0
Los_Vientos_Wind_II	1	201.6
Gulf_Wind_II	2	141.6
Lone_Star_Wind_2_(Post_Oak)_U2	9	100.0
Spencer_4	3	0.0
Hydro_West_LZ	3	0.0
Martin_Lake_2	5	0.0
Texas_Gulf_Sulphur_(New_Gulf)	5	0.0
Cameron_Wind	11	165.0
Barton_Chapel_Wind	9	120.0
Ray_Olinger_1	10	0.0
Keechi_Wind_138_KV_Joplin	11	110.0
Camp_Springs_Wind_1	8	130.5
DeCordova_2	6	0.0
Johnson_County	9	0.0
Ennis_Power_Station_1	8	0.0
Decker_Creek_1	7	315.0
Goat_Wind_2	5	69.6
Sandow_U4	11	0.0
Wise_County_Power_LP	9	0.0
Greens_Bayou_73	11	0.0
Indian_Mesa_Wind_Farm	8	82.5
Lake_Hubbard_1	5	0.0
T_H_Wharton_GT_51	9	0.0
Hereford_Wind_V	2	100.0
Greens_Bayou_84	4	0.0
Gibbons_Creek_1	2	0.0
Pearsall_1	5	19.0
T_H_Wharton_GT_56	8	0.0
O_W_Sommers_1	8	420.0
SunEdison_Rabel_Road_Solar	12	9.9
Limestone_1	6	0.0
Sam_Rayburn_10	6	0.0
Gregory_Power_Facility	10	388.5
Elbow_Creek_Wind	5	118.7
Shannon_Wind	6	200.0
Grandview_1_(Conway)_GV1B	5	103.8
Pearsall_IC_Engine_Plant_B	9	50.6
Greens_Bayou_82	4	0.0
Decker_Creek_G1	7	0.0
J_T_Deely_2	6	0.0
Briscoe_Wind_Farm	10	150.0
Gulf_Wind_II	9	141.6
Spencer_4	10	0.0
Sweetwater_Wind_3B	8	7.80607999999717
Freestone_Energy_Center_1	1	0.0
Martin_Lake_2	2	0.0
T_H_Wharton_GT_52	4	0.0
Greenville_Powerlane_IC1	8	0.0
Victoria_Power_Station	8	0.0
Ray_Olinger_4	2	0.0
Leon_Creek_Peaking_1	6	0.0
Baytown_Energy_Center	6	794.8
Harbor_Wind	4	9.0
Route_66_Wind	9	150.0
Camp_Springs_Wind_1	3	130.5
Whitetail_Wind_Energy	6	91.0
Barton_Chapel_Wind	11	120.0
Red_Canyon_Wind	12	84.0
Stryker_Creek_2	4	0.0
Blue_Summit_Wind_5	7	9.0
Capricorn_Ridge_Wind_3	7	149.5
Senate_Wind	11	150.0
Hereford_Wind_G	9	99.9
Goat_Wind_2	12	69.6
Desert_Sky_Wind_Farm_1	11	84.0
Graham_2	1	0.0
Greens_Bayou_73	12	0.0
Indian_Mesa_Wind_Farm	1	82.5
Fayette_Power_Project_2	7	0.0
Blue_Wing_2_Solar	4	7.3
Hackberry_Wind_Farm	6	163.5
Permian_Basin_4	4	0.0
Hereford_Wind_V	5	100.0
Hydro_RCEC_LZ	4	0.0
Gibbons_Creek_1	9	0.0
Pearsall_1	12	0.0
Trinity_Hills_Wind_2	11	107.5
SunEdison_Rabel_Road_Solar	11	9.9
Whirlwind_Energy	7	0.0
ExTex_La_Porte_Power_Station_AirPro_1	4	0.0
SunEdison_Somerset_2_Solar	7	5.0
Grandview_1_(Conway)_GV1B	12	103.8
R_W_Miller_3	4	0.0
Windthorst_2	3	67.6
Trent_Wind_Farm	9	0.0
Spinning_Spur_3_Wind_2	5	98.0
South_Plains_Wind_2	7	98.0
Briscoe_Wind_Farm	5	150.0
Houston_Area_LFG	6	24.5
Martin_Lake_1	6	0.0
Tenaska_Kiamichi_Station_1	10	0.0
Freestone_Energy_Center_1	10	0.0
Martin_Lake_2	11	0.0
Ocotillo_Wind_Farm	12	58.8
Greenville_Powerlane_IC1	1	0.0
Victoria_Power_Station	3	0.0
Logan's_Gap_Wind_I_U1	6	103.8
DeCordova_4	10	0.0
Panther_Creek_1	12	142.5
Texas_Big_Spring_Wind_A	1	0.0
Sweeny_Cogen_Facility	9	275.561122
DeCordova_1	1	0.0
Morgan_Creek_6	12	0.0
Morgan_Creek_5	9	0.0
Red_Canyon_Wind	7	84.0
Logan's_Gap_Wind_I_U1	7	103.8
Pearsall_IC_Engine_Plant_D	1	0.0
B_M_Davis_3	8	633.0
King_Mountain_Wind_NE	12	79.3
Hereford_Wind_G	6	99.9
V_H_Braunig_6	5	0.0
Logan's_Gap_Wind_I_U1	10	103.8
ExxonMobil_Baytown_Refinery	12	4.3
Graham_2	10	0.0
Greens_Bayou_73	5	0.0
Horse_Hollow_Wind_4	1	108.0
Hackberry_Wind_Farm	1	163.5
King_Mountain_Wind_NW	7	79.3
Penascal_Wind_2	9	141.6
Oak_Grove_SES_Unit_2	5	0.0
T_H_Wharton_GT_56	4	0.0
V_H_Braunig_1	1	0.0
Penascal_Wind_1	4	160.8
Sim_Gideon_2	7	0.0
SunEdison_Rabel_Road_Solar	2	9.9
W_A_Parish_6	10	0.0
Gulf_Wind_I	11	141.6
V_H_Braunig_1	4	0.0
Powerlane_Plant_2	6	0.0
Rattlesnake_Den_Wind_1_G1	2	104.3
Longhorn_Wind_North_U1	7	100.0
Sim_Gideon_3	10	0.0
J_T_Deely_2	8	0.0
Frontera_1	5	524.0
Windthorst_2	8	67.6
Texas_City_1	4	0.0
Desert_Sky_Wind_Farm_2	12	76.5
Houston_Area_LFG	1	24.5
Sand_Hill_Energy_Center_GT_6	2	0.0
Ocotillo_Wind_Farm	5	58.8
Greenville_Powerlane_IC1	6	0.0
Permian_Basin_2	4	0.0
Panda_Temple_II_STG	4	0.0
King_Mountain_Wind_NW	9	79.3
DeCordova_4	3	0.0
ExTex_La_Porte_Power_Station_AirPro_1	2	0.0
DeCordova_1	8	0.0
Equistar_Corpus_Christi	10	12.0
Morgan_Creek_6	3	0.0
ExTex_La_Porte_Power_Station_AirPro_1	9	0.0
BP_Chemicals_Green_Lake_Plant	2	8.0
B_M_Davis_3	1	633.0
OCI_Alamo_3-Walzem_Solar	12	5.5
Handley_4	11	0.0
Wolf_Flats_Wind_(Wind_Mgt)	10	0.0
V_H_Braunig_6	12	0.0
Permian_Basin_5	12	0.0
San_Miguel_1	11	0.0
Mountain_Creek_7	10	0.0
Snyder_Wind_Farm	10	63.0
Horse_Hollow_Wind_4	8	108.0
Fayette_Power_Project_2	9	0.0
ExTex_La_Porte_Power_Station_AirPro_3	1	0.0
Hackberry_Wind_Farm	8	163.5
West_Texas_Wind_Energy	4	0.0
Indian_Mesa_Wind_Farm	10	82.5
Morgan_Creek_1	10	0.0
Lost_Pines_1	10	528.0
Wichita_Falls_Cogeneration_Plant	9	0.0
Sim_Gideon_2	8	0.0
Brazos_Valley_1	4	602.0
Cameron_Wind	3	165.0
V_H_Braunig_2	8	0.0
OCI_Alamo_1_Solar	11	39.2
Capricorn_Ridge_Wind_2	10	186.0
Jumbo_Road_Wind_2	1	153.6
Frontera_1	10	524.0
Hydro_South_LZ	4	67.7
BP_Chemicals_Green_Lake_Plant	6	8.0
South_Plains_Wind_2	9	98.0
O_W_Sommers_2	2	410.0
Houston_Area_LFG	8	24.5
Sand_Hill_Energy_Center_GT_3	10	0.0
Gulf_Wind_I	4	141.6
Greens_Bayou_5	7	371.0
Greenville_Powerlane_IC2	2	0.0
Sand_Hill_Energy_Center_GT_6	5	0.0
Channel_Energy_Center	7	686.6
Victoria_Texas_Plant	8	0.0
Notrees_Battery_Facility	6	36.0
Corpus_Christi_Energy_Center	9	460.5
Hydro_North_LZ	4	0.0
DeCordova_4	4	0.0
Panda_Sherman	10	0.0
Channel_Energy_Center	3	686.6
T_H_Wharton_3	9	0.0
Spencer_5	4	0.0
Ferguson_Replacement	4	509.8
Austin_Area_LFG	9	6.4
B_M_Davis_3	6	633.0
Ray_Olinger_3	8	0.0
Panda_Temple_II_STG	12	0.0
Lake_Hubbard_2	2	0.0
Horse_Hollow_Wind_1	4	206.6
Powerlane_Plant_3	7	0.0
Snyder_Wind_Farm	3	63.0
Spinning_Spur_Wind_Two	12	161.0
J_K_Spruce_1	2	0.0
Buffalo_Gap_Wind_Farm_3	12	170.2
Penascal_Wind_2	7	141.6
Dansby_3	3	0.0
Morgan_Creek_1	3	0.0
Loraine_Windpark_II	2	51.0
T_H_Wharton_GT_56	6	0.0
Wichita_Falls_Cogeneration_Plant	2	0.0
Jack_County_Generation_Facility_2	7	0.0
Turkey_Track_Wind_Energy_Center	2	0.0
V_H_Braunig_2	7	0.0
Oyster_Creek_Unit_VIII	2	404.5
Rattlesnake_Den_Wind_1_G2	5	103.0
V_H_Braunig_1	10	0.0
SunEdison_CPS3_Somerset_1_Solar	4	5.6
Stryker_Creek_2	6	0.0
Capricorn_Ridge_Wind_2	12	186.0
Logan's_Gap_Wind_I_U1	9	103.8
Jumbo_Road_Wind_2	10	153.6
Limestone_1	4	0.0
Cedar_Bayou_4	11	504.0
Monticello_U1	10	0.0
Bull_Creek_Wind_Plant_U2	9	90.0
Papalote_Creek_Wind_Farm	5	179.9
Limestone_2	3	0.0
Sand_Hill_Energy_Center_GT_3	3	0.0
Deer_Park_Energy_Center_1	1	1152.0
Greenville_Powerlane_IC2	9	0.0
Sand_Hill_Energy_Center_GT_6	12	0.0
Victoria_Texas_Plant	1	0.0
Houston_Chemical_Complex_Battleground	8	52.6
Notrees_Battery_Facility	1	36.0
Decker_Creek_G2	2	0.0
Dallas-Fort_Worth_Area_LFG	11	0.0
V_H_Braunig_8	1	0.0
Greens_Bayou_81	6	0.0
Jumbo_Road_Wind_1	1	146.2
Sweetwater_Wind_4-4B	10	0.0
W_A_Parish_4	6	0.0
Laredo_Peaking_5	9	87.3
Winchester_Power_Park_4	12	0.0
Ray_Olinger_3	7	0.0
Pasadena_Cogeneration	9	743.6
Blue_Wing_1_Solar	2	7.6
Pecos_Wind_(Woodward_2)	9	77.2
Mountain_Creek_7	4	0.0
Panhandle_Wind_1_U2	12	109.2
Spinning_Spur_Wind_Two	5	161.0
Buffalo_Gap_Wind_Farm_3	5	170.2
Morgan_Creek_2	5	0.0
Ector_County_Energy	6	0.0
Dansby_3	12	0.0
Tenaska_Gateway_Station	4	0.0
Bryan_Atkins_7	6	0.0
Loraine_Windpark_II	11	51.0
West_Texas_Wind_Energy	7	0.0
Javelina_Wind_Energy	11	250.0
Graham_1	4	0.0
Oyster_Creek_Unit_VIII	5	404.5
Rattlesnake_Den_Wind_1_G2	12	103.0
Fayette_Power_Project_3	8	0.0
Arthur_Von_Rosenberg_1	5	458.0
Lamar_Power_Project_1	6	0.0
Pearsall_3	6	20.0
Cedar_Bayou_4	2	504.0
OCI_Alamo_2-St._Hedwig_Solar	5	4.4
Sand_Hill_Energy_Center_GT_4	4	0.0
Bull_Creek_Wind_Plant_U2	2	90.0
Papalote_Creek_Wind_Farm	2	179.9
Winchester_Power_Park_3	4	0.0
Mountain_Creek_8	2	0.0
Magic_Valley_Station	9	670.2
San_Jacinto_SES_CTG_2	9	81.0
DeCordova_3	1	0.0
Victoria_Texas_Plant	6	0.0
Notrees_Battery_Facility	8	36.0
J_T_Deely_1	2	0.0
Sweeny_Cogen_Facility	10	393.977102
Stryker_Creek_2	11	0.0
Buffalo_Gap_Wind_Farm_1	6	120.6
Mesquite_Creek_Wind_2	9	105.6
Spencer_5	10	0.0
Morgan_Creek_4	4	0.0
Winchester_Power_Park_4	5	0.0
Sand_Bluff_Wind_Farm	5	90.0
Horse_Hollow_Wind_2	7	158.0
Blue_Wing_1_Solar	11	7.6
Greens_Bayou_82	7	0.0
Panhandle_Wind_1_U2	5	109.2
Spinning_Spur_Wind_Two	2	161.0
Morgan_Creek_2	12	0.0
Stephens_Ranch_Wind_1	7	211.2
Rio_Nogales_1	8	785.0
Morgan_Creek_3	9	0.0
W_A_Parish_1	10	0.0
Green_Mountain_Wind_(Brazos)_U1	1	99.0
V_H_Braunig_7	6	0.0
Powerlane_Plant_3	3	0.0
Oklaunion_1	1	0.0
Oyster_Creek_Unit_VIII	12	404.5
Downie_Ranch_Solar_(OCI_Alamo_5)	4	95.0000000000014
Fayette_Power_Project_3	1	0.0
Lamar_Power_Project_1	1	0.0
Penascal_Wind_3	10	100.8
W_A_Parish_3	10	0.0
T_H_Wharton_GT_54	8	0.0
OCI_Alamo_2-St._Hedwig_Solar	12	4.4
Sim_Gideon_1	2	0.0
Papalote_Creek_Wind_Farm	11	179.9
Mountain_Creek_8	11	0.0
W_A_Parish_2	9	0.0
Green_Pastures_Wind_1	9	150.0
R_W_Miller_1	5	0.0
Mountain_Creek_8	6	0.0
Longhorn_Wind_North_U2	10	100.0
Logan's_Gap_Wind_I_U2	5	106.3
J_T_Deely_1	5	0.0
Sweeny_Cogen_Facility	3	179.668179000001
Panda_Temple_II_CTG1	6	0.0
WKN_Mozart_Wind	1	0.0
Magic_Valley_Wind_(Redfish)_1B	5	103.5
Sand_Hill_Energy_Center_GT_7	5	0.0
Winchester_Power_Park_4	2	0.0
Pasadena_Cogeneration	7	743.6
Sweetwater_Wind_4-4A	6	0.0
Tenaska_Frontier_Station	8	0.0
Stephens_Ranch_Wind_2	9	165.0
Morgan_Creek_2	11	0.0
Odessa_Ector_Generating_Station_1	10	0.0
Stephens_Ranch_Wind_1	12	0.0
Rio_Nogales_1	1	0.0
OCI_Alamo_4_Solar_(Bracketville)	8	37.6
Blue_Summit_Wind_6	6	126.4
Green_Mountain_Wind_(Brazos)_U1	10	99.0
Harbor_Wind	6	9.0
Powerlane_Plant_2	3	0.0
Sherbino_1_Wind	1	150.0
Fayette_Power_Project_3	6	0.0
Desert_Sky_Wind_Farm_1	5	84.0
Lamar_Power_Project_1	8	0.0
Bosque_County_CC_2	11	0.0
Penascal_Wind_3	3	100.8
Oak_Grove_SES_Unit_1	11	0.0
Notrees_Wind_Farm_2	10	60.0
Bosque_County_CC_1	6	0.0
Notrees_Wind_Farm_1	7	92.6
J_T_Deely_1	6	0.0
Sweetwater_Wind_1	4	0.0
South_Texas_U2	7	1295.0
Mountain_Creek_8	12	0.0
V_H_Braunig_3	11	0.0
R_W_Miller_1	12	0.0
Sand_Hill_Energy_Center_GT_1	11	0.0
Logan's_Gap_Wind_I_U2	12	106.3
Quail_Run_Energy_1	7	0.0
Langford_Wind_Power	2	155.0
Buffalo_Gap_Wind_Farm_2_2	2	117.0
WKN_Mozart_Wind	8	0.0
Greenville_Powerlane_IC3	1	0.0
Sand_Hill_Energy_Center_GT_7	2	0.0
Mesquite_Creek_Wind_1	11	105.6
Green_Power_2	5	0.0
King_Mountain_Wind_NE	5	79.3
Anacacho_Wind	2	99.8
T_H_Wharton_3	12	0.0
Tenaska_Frontier_Station	3	0.0
Capricorn_Ridge_Wind_4	1	112.5
Trinity_Hills_Wind_1	5	117.5
Sand_Hill_Energy_Center_GT_1	2	0.0
Stryker_Creek_2	9	0.0
Odessa_Ector_Generating_Station_1	5	0.0
Callahan_Wind	2	114.0
W_A_Parish_1	6	0.0
OCI_Alamo_4_Solar_(Bracketville)	1	37.6
Blue_Summit_Wind_6	1	126.4
Ray_Olinger_2	11	0.0
Decker_Creek_G2	6	0.0
Tenaska_Kiamichi_Station_1	5	0.0
Sam_Rayburn_GT_2	10	0.0
Mountain_Creek_6	10	0.0
Sherbino_1_Wind	8	150.0
Sam_Rayburn_GT_1	7	0.0
Miami_Wind_G2	2	144.3
Bayou_Cogen_Plant	10	165.6
Green_Pastures_Wind_2	11	150.0
Penascal_Wind_3	4	100.8
Sand_Hill_Energy_Center_GT_1	9	47.0
Notrees_Wind_Farm_2	1	60.0
T_H_Wharton_GT_54	6	0.0
Paris_Energy_Center_1	8	0.0
Notrees_Wind_Farm_1	12	92.6
Sweetwater_Wind_2A	6	0.0
Webberville_Solar	4	26.7
Roscoe_Wind_Farm	3	209.0
V_H_Braunig_3	4	0.0
Twin_Oaks_2	9	0.0
Permian_Basin_3	4	0.0
R_W_Miller_1	11	0.0
ExTex_La_Porte_Power_Station_AirPro_4	6	0.0
Longhorn_Wind_North_U2	4	100.0
Pearsall_2	12	0.0
Quail_Run_Energy_1	12	0.0
Permian_Basin_1	10	0.0
Nacogdoches_Power	3	0.0
Tenaska_Gateway_Station	6	0.0
Equistar_Corpus_Christi	3	12.0
Sweetwater_Wind_4-5	11	0.0
Buffalo_Gap_Wind_Farm_2_2	11	117.0
Magic_Valley_Station	11	670.2
Pearsall_IC_Engine_Plant_C	10	50.6
Greenville_Powerlane_IC3	10	0.0
Sand_Hill_Energy_Center_GT_7	11	0.0
Channelview_Cogen_Plant	1	861.0
Midlothian_2	4	0.0
Colorado_Bend_Energy_Center_1	5	233.0
South_Trent_Wind_Farm	1	98.2
Midlothian_1	9	0.0
Pecos_Wind_(Woodward_1)	3	82.5
Stanton_Wind_Energy	9	120.0
Pasadena_Cogeneration	2	743.6
Sweetwater_Wind_4-4A	8	0.0
Big_Brown_2	9	0.0
Capricorn_Ridge_Wind_4	10	112.5
ExTex_La_Porte_Power_Station_AirPro_3	10	0.0
B_M_Davis_1	1	330.0
Callahan_Wind	5	114.0
Sandy_Creek_1	8	0.0
Ray_Olinger_2	4	0.0
Horse_Hollow_Wind_3	3	208.0
Leon_Creek_Peaking_3	12	46.0
Longhorn_Wind_North_U1	12	100.0
Sweetwater_Wind_3B	5	0.0
Inadale_Wind	5	196.6
Sam_Rayburn_GT_2	1	0.0
Winchester_Power_Park_3	9	0.0
Goldthwaite_Wind_1	7	148.6
Sam_Rayburn_GT_1	12	0.0
Trinity_Hills_Wind_1	12	117.5
T_H_Wharton_GT_52	12	0.0
Ingleside_Cogeneration	10	478.4
Panda_Sherman	2	0.0
Barilla_Solar_(FS,_Pecos)	1	0.0
Paris_Energy_Center_1	1	0.0
Pyron_Wind_Farm	3	249.0
San_Jacinto_SES_CTG_2	2	81.0
Roscoe_Wind_Farm	8	209.0
Gulf_Wind_I	3	141.6
Texas_Gulf_Sulphur_(New_Gulf)	8	0.0
Greens_Bayou_74	1	0.0
Wolf_Ridge_Wind	11	112.5
Pearsall_2	5	22.0
Los_Vientos_Wind_III	2	200.0
Permian_Basin_1	3	0.0
Sherbino_2_Wind	7	147.5
Buffalo_Gap_Wind_Farm_2_1	5	115.5
Winchester_Power_Park_2	7	0.0
Pearsall_IC_Engine_Plant_C	5	50.6
Channelview_Cogen_Plant	8	861.0
Midlothian_2	3	0.0
South_Trent_Wind_Farm	8	98.2
Decker_Creek_G3	2	0.0
Lost_Pines_1	6	528.0
Pecos_Wind_(Woodward_1)	8	82.5
ExTex_La_Porte_Power_Station_AirPro_1	12	0.0
Big_Brown_2	6	0.0
J_K_Spruce_1	11	0.0
Clear_Lake_Cogeneration_Ltd	1	384.9
Sweetwater_Wind_1	6	0.0
B_M_Davis_1	10	330.0
Callahan_Wind	12	114.0
Blue_Summit_Wind_5	6	9.0
Sandy_Creek_1	1	0.0
Lufkin_Biomass	10	0.0
Horse_Hollow_Wind_3	4	208.0
Leon_Creek_Peaking_3	5	46.0
