LOAD_ZONE	TIMEPOINT	zone_demand_mw
Northeast	1797	3212.406189
Northeast	1798	3126.19385
Northeast	1799	3017.784129
Northeast	1800	3067.550459
Northeast	1801	3082.4936
Northeast	1802	3116.418388
Northeast	1803	3156.067054
Northeast	1804	3228.893247
Northeast	1805	3367.87549
Northeast	1806	3589.681925
Northeast	1807	3652.911259
Northeast	1808	3497.208744
Northeast	1809	3362.568406
Northeast	1810	3265.710187
Northeast	1811	3181.872124
Northeast	1812	3090.567751
Northeast	1813	3055.55912
Northeast	1814	3020.608859
Northeast	1815	3006.023707
Northeast	1816	3019.304196
Northeast	1817	3009.242663
